Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
07/01/2019 09:36:00 PM,004XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,28,2019,"(41.875229772, -87.686253982)",48,21184,29,756,23,28,16,146
07/01/2019 09:15:00 PM,053XX N LOTUS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45,11,2019,"(41.978822781, -87.764759934)",20,21869,11,128,50,48,12,58
07/01/2019 07:30:00 PM,060XX W BELDEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.92198223, -87.77717389)",52,22615,19,77,44,2,6,183
07/01/2019 06:00:00 PM,081XX S SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,70,2019,"(41.745190203, -87.704699761)",6,4300,69,199,30,8,13,232
07/01/2019 05:30:00 PM,032XX W ARMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,22,2019,"(41.91739089, -87.707796462)",15,22535,23,321,49,1,7,171
07/01/2019 03:00:00 PM,108XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,75,2019,"(41.697095714, -87.646175319)",45,22212,74,315,22,13,9,263
07/01/2019 01:00:00 PM,039XX W 63RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,23,65,2019,"(41.778673969, -87.721571477)",23,21867,63,238,15,58,13,276
07/01/2019 12:00:00 PM,086XX W BERWYN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41,76,2019,"(41.975120246, -87.843187292)",34,4448,75,8,29,31,12,44
07/01/2019 12:00:00 PM,054XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,29,25,2019,"(41.865666115, -87.760131917)",,4458,,,,,,
07/01/2019 11:00:00 AM,065XX S LOWE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,20,68,2019,"(41.775429728, -87.640753492)",53,21559,66,435,4,11,17,202
07/01/2019 11:00:00 AM,021XX S RACINE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,25,31,2019,"(41.854187147, -87.656315754)",8,14920,33,251,26,43,15,158
07/01/2019 11:00:00 AM,069XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.768727829, -87.624945647)",31,22260,67,514,32,11,18,211
07/01/2019 08:45:00 AM,046XX W ERIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2019,"(41.892318659, -87.742873944)",11,22216,26,695,23,32,16,68
07/01/2019 08:00:00 AM,069XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.76824609, -87.623371031)",31,22260,67,514,32,60,18,211
07/01/2019 08:00:00 AM,015XX S FAIRFIELD AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),28,29,2019,"(41.861359279, -87.694400341)",11,14920,30,16,23,43,21,151
07/01/2019 07:00:00 AM,068XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.770085073, -87.623420403)",53,22260,67,514,32,60,18,211
07/01/2019 06:43:00 AM,013XX E 89TH PL,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,8,48,2019,"(41.732278245, -87.591501457)",9,21546,44,491,35,61,19,246
07/01/2019 06:00:00 AM,132XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,54,2019,"(41.655366247, -87.613162149)",30,4460,51,10,43,47,10,221
07/01/2019 06:00:00 AM,004XX E 109TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2019,"(41.696381682, -87.61293178)",30,21861,45,237,43,19,10,260
07/01/2019 05:30:00 AM,050XX W WINONA ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,45,12,2019,"(41.974346047, -87.754142338)",20,21869,12,746,50,48,12,58
07/01/2019 04:48:00 AM,004XX N WABASH AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,HOTEL/MOTEL,42,8,2019,"(41.888993854, -87.626934833)",22,21182,37,626,36,6,14,74
07/01/2019 03:04:00 AM,071XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,50,2,2019,"(42.010909853, -87.709143958)",42,22528,20,32,27,12,11,35
07/01/2019 02:00:00 AM,001XX E 117TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2019,"(41.681568846, -87.619701064)",30,21861,50,229,43,19,10,219
07/01/2019 12:01:00 AM,041XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2019,"(41.877939633, -87.728792122)",11,21572,27,675,23,30,16,100
07/01/2019 12:00:00 AM,049XX N ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,47,3,2019,"(41.972071312, -87.66952822)",37,22616,31,610,18,15,2,59
07/01/2019 12:00:00 AM,013XX S TRIPP AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,24,29,2019,"(41.863616358, -87.731210524)",36,21569,30,761,14,57,21,155
06/30/2019 10:00:00 PM,006XX W STRATFORD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,6,2019,"(41.944942966, -87.645439095)",38,4449,57,169,25,22,5,18
06/30/2019 10:00:00 PM,012XX W 18TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2019,"(41.857946504, -87.656734956)",8,14920,33,365,26,43,15,150
06/30/2019 10:00:00 PM,031XX N SHEFFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.939215112, -87.654082903)",38,4449,57,680,25,22,5,31
06/30/2019 09:00:00 PM,006XX E 87TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2019,"(41.735674625, -87.608968225)",31,21546,40,407,32,61,20,241
06/30/2019 09:00:00 PM,011XX S ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,29,2019,"(41.867462058, -87.703261005)",11,21184,30,35,23,28,16,140
06/30/2019 08:00:00 PM,036XX N SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,16,2019,"(41.946860056, -87.724965417)",27,21538,16,326,21,39,1,20
06/30/2019 07:00:00 PM,026XX N NARRAGANSETT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),36,19,2019,"(41.928057327, -87.78560635)",52,22615,19,78,21,2,6,183
06/30/2019 06:30:00 PM,028XX N MILDRED AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.933837456, -87.651475467)",38,4449,57,681,25,22,5,31
06/30/2019 06:30:00 PM,044XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),31,20,2019,"(41.924359985, -87.736960088)",7,22615,21,463,17,2,6,188
06/30/2019 06:00:00 PM,059XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,40,77,2019,"(41.988922844, -87.669901243)",40,4451,76,539,16,14,2,54
06/30/2019 05:30:00 PM,004XX N WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,8,2019,"(41.888993854, -87.626934833)",22,21182,37,626,36,6,14,74
06/30/2019 05:00:00 PM,016XX S SPRINGFIELD AVE,MOTOR VEHICLE THEFT,"ATTEMPT: CYCLE, SCOOTER, BIKE W-VIN",STREET,24,29,2019,"(41.858314803, -87.722442881)",36,21569,30,752,14,57,21,156
06/30/2019 05:00:00 PM,062XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),36,17,2019,"(41.93837878, -87.781680875)",39,22254,17,459,44,52,12,27
06/30/2019 05:00:00 PM,068XX S DANTE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2019,"(41.770932968, -87.589571579)",32,22260,39,416,33,60,18,212
06/30/2019 04:30:00 PM,021XX N LOREL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.919363281, -87.75968836)",4,22615,19,307,44,2,6,133
06/30/2019 04:00:00 PM,010XX W SCHOOL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.941732873, -87.654769252)",38,4449,57,710,25,22,5,28
06/30/2019 03:45:00 PM,012XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,28,2019,"(41.880320608, -87.6577071)",41,14917,29,91,26,44,15,92
06/30/2019 03:07:00 PM,004XX N WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,8,2019,"(41.888993854, -87.626934833)",22,21182,37,626,36,6,14,74
06/30/2019 03:00:00 PM,024XX N WASHTENAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,22,2019,"(41.924995929, -87.694974759)",24,22535,23,468,41,1,7,184
06/30/2019 02:35:00 PM,051XX S WOLCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,61,2019,"(41.800301773, -87.672052162)",19,14924,59,767,2,37,23,128
06/30/2019 02:00:00 PM,041XX N LECLAIRE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45,15,2019,"(41.955908115, -87.75476887)",20,22618,15,259,50,21,12,15
06/30/2019 12:00:00 PM,095XX S LOOMIS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,21,73,2019,"(41.720806344, -87.65768834)",18,22212,72,592,13,13,9,252
06/30/2019 12:00:00 PM,093XX S LUELLA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,48,2019,"(41.725423148, -87.569333338)",43,21202,44,492,37,25,19,246
06/30/2019 11:30:00 AM,105XX S EBERHART AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2019,"(41.703185049, -87.611211605)",30,21861,45,236,43,19,10,256
06/30/2019 06:00:00 AM,046XX S SACRAMENTO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,58,2019,"(41.809472194, -87.699134476)",49,22248,55,85,3,56,23,115
06/30/2019 03:15:00 AM,034XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE PORCH/HALLWAY,24,27,2019,"(41.873618864, -87.711583082)",36,21572,28,783,14,30,16,141
06/30/2019 03:00:00 AM,125XX S EMERALD AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,34,53,2019,"(41.666137334, -87.640315714)",45,21861,50,7,22,19,10,218
06/30/2019 02:00:00 AM,056XX S PRINCETON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,68,2019,"(41.792152677, -87.632935007)",12,21559,66,166,9,11,17,135
06/30/2019 02:00:00 AM,073XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18,66,2019,"(41.760410908, -87.692914027)",6,21867,64,349,30,58,13,226
06/30/2019 01:23:00 AM,037XX W AUGUSTA BLVD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,27,23,2019,"(41.899064749, -87.721007793)",41,4299,24,456,46,5,16,66
06/30/2019 12:15:00 AM,008XX S WELLS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),25,32,2019,"(41.871509658, -87.63355634)",48,14917,38,12,26,44,22,144
06/29/2019 11:00:00 PM,096XX S WALLACE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,73,2019,"(41.719217002, -87.638298868)",18,21861,72,593,13,19,9,243
06/29/2019 11:00:00 PM,077XX S COLES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,43,2019,"(41.756021822, -87.554570766)",43,22538,39,421,37,24,19,225
06/29/2019 10:30:00 PM,027XX N WHIPPLE ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,32,22,2019,"(41.930793339, -87.703714907)",15,22535,23,549,40,1,7,174
06/29/2019 10:00:00 PM,069XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.768178694, -87.616934811)",31,22260,67,514,32,60,18,211
06/29/2019 10:00:00 PM,017XX W 45TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,61,2019,"(41.812205607, -87.669050192)",29,14924,59,706,3,37,23,108
06/29/2019 09:30:00 PM,082XX S JUSTINE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2019,"(41.744177896, -87.662067759)",18,21554,70,575,13,59,20,237
06/29/2019 08:00:00 PM,054XX W VAN BUREN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,29,25,2019,"(41.874785419, -87.760160594)",52,22216,26,68,7,32,25,97
06/29/2019 08:00:00 PM,024XX W 40TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,58,2019,"(41.821089085, -87.685430925)",29,14924,55,718,1,56,23,110
06/29/2019 06:30:00 PM,034XX W SCHUBERT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,35,22,2019,"(41.930147722, -87.713162236)",15,22535,23,72,12,1,7,168
06/29/2019 06:00:00 PM,016XX W LUNT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2019,"(42.009033068, -87.670991182)",3,21853,10,49,5,9,11,39
06/29/2019 06:00:00 PM,078XX S ABERDEEN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2019,"(41.751897626, -87.6513485)",17,21554,70,487,31,59,20,230
06/29/2019 04:30:00 PM,068XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.770085073, -87.623420403)",53,22260,67,514,32,60,18,211
06/29/2019 04:15:00 PM,020XX W MOFFAT ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,32,22,2019,"(41.915457166, -87.67843709)",16,22535,23,178,40,1,7,192
06/29/2019 01:10:00 PM,053XX W HIRSCH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,37,25,2019,"(41.905839998, -87.758652261)",4,4299,26,599,45,5,6,145
06/29/2019 01:00:00 PM,102XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),9,49,2019,"(41.708552713, -87.613799385)",30,21861,45,570,43,19,10,250
06/29/2019 10:00:00 AM,009XX S ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2019,"(41.869822969, -87.666475055)",48,14917,29,5,46,28,15,136
06/29/2019 08:00:00 AM,0000X N PINE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.880848925, -87.763209368)",52,22216,26,674,7,32,25,97
06/29/2019 07:45:00 AM,054XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.876580211, -87.760721045)",52,22216,26,68,7,32,25,97
06/29/2019 06:30:00 AM,006XX N LECLAIRE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2019,"(41.891879263, -87.753040549)",11,22216,26,694,45,32,25,81
06/29/2019 05:00:00 AM,005XX W FULTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,28,2019,"(41.886816964, -87.640330287)",22,14914,29,784,36,45,15,76
06/29/2019 12:01:00 AM,004XX N LOWER WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2019,"(41.888993854, -87.626934833)",22,21182,37,626,36,6,14,74
06/29/2019 12:00:00 AM,016XX S CENTRAL PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.858415964, -87.715191982)",36,21569,30,800,14,57,21,153
06/28/2019 11:00:00 PM,049XX N FRANCISCO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,40,4,2019,"(41.971141536, -87.701221637)",46,21849,6,620,24,20,2,61
06/28/2019 10:30:00 PM,011XX W 74TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,68,2019,"(41.759600927, -87.653671321)",17,22257,66,512,31,11,17,215
06/28/2019 10:30:00 PM,020XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,33,2019,"(41.855190551, -87.623871195)",48,21194,34,374,9,40,22,148
06/28/2019 09:10:00 PM,043XX S ASHLAND AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),11,61,2019,"(41.81523455, -87.665137745)",26,14924,59,123,48,37,23,108
06/28/2019 09:00:00 PM,005XX E 81ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2019,"(41.74750857, -87.612100297)",31,21546,40,11,32,61,20,235
06/28/2019 09:00:00 PM,027XX S SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2019,"(41.841905456, -87.707401894)",14,21569,32,146,28,57,21,166
06/28/2019 08:00:00 PM,065XX N NEWGARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2019,"(42.00044702, -87.66681259)",46,21853,10,358,5,9,11,41
06/28/2019 07:24:00 PM,010XX N LAWNDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,23,2019,"(41.899541898, -87.718887467)",41,4299,24,456,46,5,16,66
06/28/2019 07:00:00 PM,059XX W MIDWAY PARK,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.888968348, -87.773644504)",52,22216,26,672,7,32,25,85
06/28/2019 06:00:00 PM,054XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.878403702, -87.760433039)",52,22216,26,68,7,32,25,97
06/28/2019 05:17:00 PM,049XX W GRAND AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",PARKING LOT/GARAGE(NON.RESID.),36,19,2019,"(41.915558404, -87.750155002)",4,22615,19,306,44,2,6,195
06/28/2019 05:06:00 PM,062XX W CORNELIA AVE,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",SPORTS ARENA/STADIUM,36,17,2019,"(41.943879758, -87.782004709)",39,22254,17,459,44,52,12,27
06/28/2019 04:00:00 PM,017XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),27,24,2019,"(41.890928354, -87.670637121)",10,21560,25,520,41,4,15,78
06/28/2019 02:00:00 PM,014XX W ROSCOE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.943385087, -87.666039868)",38,4449,57,239,25,22,5,19
06/28/2019 02:00:00 PM,050XX W MONROE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,28,25,2019,"(41.879434947, -87.750498251)",11,22216,26,184,23,32,25,137
06/28/2019 12:00:00 PM,061XX S MAPLEWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,66,2019,"(41.782117542, -87.687385326)",44,21867,64,111,2,58,13,274
06/28/2019 12:00:00 PM,018XX W ROSCOE ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,47,5,2019,"(41.943262698, -87.674785666)",16,4449,46,645,18,22,5,19
06/28/2019 12:00:00 PM,061XX S JUSTINE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,16,67,2019,"(41.782524315, -87.66306123)",44,22257,65,277,2,23,17,266
06/28/2019 11:00:00 AM,007XX E 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.753093759, -87.606089745)",31,21546,67,496,32,61,20,227
06/28/2019 09:50:00 AM,027XX W CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2019,"(41.895666161, -87.694587418)",10,21560,25,543,49,4,15,64
06/28/2019 07:30:00 AM,0000X E 69TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,69,2019,"(41.769192787, -87.62291337)",31,22260,67,514,32,60,18,211
06/28/2019 07:15:00 AM,040XX N SOUTHPORT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,47,6,2019,"(41.95484808, -87.664225494)",13,21186,57,650,18,53,5,8
06/28/2019 07:00:00 AM,0000X E 103RD PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2019,"(41.706270197, -87.622742236)",30,21861,45,236,43,19,10,256
06/28/2019 07:00:00 AM,019XX W 74TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,CTA GARAGE / OTHER PROPERTY,17,67,2019,"(41.759355882, -87.671395136)",17,22257,65,433,31,23,17,7
06/28/2019 07:00:00 AM,021XX S ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),25,31,2019,"(41.853824203, -87.666042965)",8,14920,33,270,26,43,15,158
06/28/2019 06:45:00 AM,048XX W PALMER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.920563166, -87.747857016)",7,22615,19,306,44,2,6,188
06/28/2019 01:55:00 AM,042XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,28,26,2019,"(41.877900637, -87.731818192)",11,21572,27,717,23,30,16,100
06/28/2019 12:50:00 AM,040XX W PETERSON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,39,13,2019,"(41.99013005, -87.728997092)",28,22532,13,748,38,18,1,53
06/28/2019 12:01:00 AM,019XX N ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,22,2019,"(41.916890962, -87.69228519)",24,22535,23,180,41,1,7,192
06/28/2019 12:00:00 AM,004XX E 40TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,38,2019,"(41.821170402, -87.615115421)",12,4301,4,625,9,36,24,104
06/27/2019 11:30:00 PM,133XX S PRAIRIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,54,2019,"(41.652952911, -87.615626028)",30,4460,51,10,43,47,10,221
06/27/2019 11:00:00 PM,086XX S MANISTEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,46,2019,"(41.738483788, -87.55752703)",43,21202,42,226,37,25,19,238
06/27/2019 10:00:00 PM,021XX N LAMON AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,36,19,2019,"(41.919019367, -87.748631714)",7,22615,19,306,44,2,6,188
06/27/2019 10:00:00 PM,019XX W HENDERSON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32,5,2019,"(41.942326399, -87.676611077)",16,4449,46,648,40,22,5,19
06/27/2019 10:00:00 PM,017XX E 84TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,45,2019,"(41.742432921, -87.581901562)",9,21202,41,431,35,25,19,240
06/27/2019 09:00:00 PM,006XX S WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,28,2019,"(41.873668176, -87.686233016)",48,21184,29,756,23,28,16,146
06/27/2019 08:00:00 PM,122XX S ADA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,53,2019,"(41.671703271, -87.655105525)",45,22212,50,662,22,13,10,220
06/27/2019 07:00:00 PM,048XX W PALMER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.920563166, -87.747857016)",7,22615,19,306,44,2,6,188
06/27/2019 07:00:00 PM,053XX W EDDY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,15,2019,"(41.945042376, -87.760513183)",25,22618,15,361,21,21,12,26
06/27/2019 04:00:00 PM,114XX S LOOMIS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,34,75,2019,"(41.686109975, -87.656784758)",45,22212,74,663,22,13,9,263
06/27/2019 04:00:00 PM,017XX W 83RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),21,71,2019,"(41.743029176, -87.666506161)",6,21554,70,532,13,59,20,237
06/27/2019 02:00:00 PM,007XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,32,2019,"(41.872805058, -87.625960212)",48,14913,38,368,10,35,22,144
06/27/2019 01:00:00 PM,006XX W 79TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,17,71,2019,"(41.750692189, -87.640682314)",17,21554,70,556,31,59,20,229
06/27/2019 01:00:00 PM,025XX S ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,12,30,2019,"(41.845347983, -87.702608213)",29,21569,32,261,1,57,21,160
06/27/2019 11:30:00 AM,034XX W DOUGLAS BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.862446579, -87.710997495)",36,21569,30,772,14,57,21,153
06/27/2019 11:00:00 AM,129XX S PEORIA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,53,2019,"(41.659137755, -87.643717256)",45,22212,50,7,22,27,10,218
06/27/2019 10:00:00 AM,005XX N CLINTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,24,2019,"(41.890735348, -87.642542971)",22,4446,25,109,36,55,15,76
06/27/2019 10:00:00 AM,058XX S PAULINA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15,67,2019,"(41.787362502, -87.6668353)",44,22257,65,385,2,23,17,270
06/27/2019 09:00:00 AM,093XX S LAFAYETTE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,49,2019,"(41.724891523, -87.625145312)",18,21554,45,187,13,59,20,242
06/27/2019 08:00:00 AM,017XX W GREENLEAF AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2019,"(42.010209298, -87.673672422)",3,21853,10,49,5,9,11,37
06/27/2019 08:00:00 AM,021XX W 21ST PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,31,2019,"(41.853050676, -87.678982329)",8,14920,33,4,26,43,15,121
06/27/2019 07:00:00 AM,031XX N PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),31,21,2019,"(41.937725094, -87.72714355)",7,22618,22,215,21,39,6,175
06/27/2019 06:40:00 AM,048XX S CAMPBELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14,58,2019,"(41.806403689, -87.686756299)",29,22248,55,85,8,56,23,115
06/27/2019 06:00:00 AM,009XX E 132ND ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),9,54,2019,"(41.655961775, -87.598851218)",30,4460,51,10,43,47,10,221
